time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
360000,0.00746578183326421,0.0935563212061184,0,0.02575369016771,0,0.00186644545831605,0.0064384225419275,0,-0.932807963500622,-0.509412648633095,-1.35620327836815,-0.842867596487744,-1.0227483305135,32.4344590290954,93.9003227396842,1.01351416110992,45.4914347365938,19.3774833215971
365000,0.00633946830265849,0.0857155850128636,0,0.0232010556142862,0,0.00158486707566462,0.00580026390357154,0,-0.926993865030675,-0.494867921806818,-1.35911980825453,-0.835198881561148,-1.0187888485002,29.0726713786584,86.0926133789989,0.981993317604065,41.1852156853147,16.960127072002
370000,0.0089676290463692,0.105542449547037,0,0.0294826760840308,0,0.0022419072615923,0.0073706690210077,0,-0.885608048993876,-0.383332977814373,-1.38788312017338,-0.778911534750589,-0.992304563237163,26.0402608196514,77.0861624418734,0.964855432510376,36.8837608896567,15.1967607496462
375000,0.00777950655701267,0.0956470314318805,0,0.0264448936273242,0,0.00194487663925317,0.00661122340683105,0,-0.877750611246944,-0.360214026513522,-1.39528719598037,-0.767812147737778,-0.98768907475611,23.1133048551881,68.6276421565758,0.956413924694061,32.7817543100801,13.4448554002962
380000,0.011008762075938,0.115364000939471,0,0.0331765758271112,0,0.0027521905189845,0.00829414395677781,0,-0.84160862727477,-0.287292755326211,-1.39592449922333,-0.723857270059785,-0.959359984489754,21.0662116735765,63.0501542467195,0.952653169631958,29.9847118814911,12.147711465662
385000,0.0129558541266795,0.126053461727418,0,0.036980778302025,0,0.00323896353166987,0.00924519457550625,0,-0.796065259117083,-0.165918017580467,-1.4262125006537,-0.662205312665647,-0.929925205568518,18.5981324892527,56.1399007214771,0.889780759811401,26.5729973367183,10.6232676417871
390000,0.0104936799427617,0.11472006266596,0,0.0326341212404699,0,0.00262341998569044,0.00815853031011748,0,-0.780825184831863,-0.116225073895085,-1.44542529576864,-0.639646537370552,-0.922003832293173,16.5051665472836,49.597291995317,0.830071330070496,23.5348095393502,9.4755235552171
395000,0.0204081632653061,0.161817244941447,0,0.0504471935953549,0,0.00510204081632653,0.0126117983988387,0,-0.747813411078717,-0.0478341854366806,-1.44779263672075,-0.599119303598258,-0.896507518559177,15.258655231551,45.8351364523744,0.780188262462616,21.7539088311892,8.76340163191286
400000,0.0195048762190548,0.157813297956453,0,0.0488852443412804,0,0.00487621905476369,0.0122213110853201,0,-0.709927481870468,0.0415120036455888,-1.46136696738652,-0.550301853664287,-0.869553110076648,13.1912887724944,40.2237295693552,0.77655839920044,18.9336944183488,7.44888312664008
405000,0.0255681818181818,0.183431686390801,0,0.0591025669203007,0,0.00639204545454546,0.0147756417300752,0,-0.658574380165289,0.148689742104964,-1.46583850243554,-0.487090122111955,-0.830058638218623,12.3970607790388,37.9693195025199,0.721457839012146,17.8292851192108,6.9648364388668
410000,0.0308890679559495,0.203929456703336,0,0.0676474248047034,0,0.00772226698898738,0.0169118562011759,0,-0.60327692720924,0.258322503571044,-1.46487635798952,-0.420250412032255,-0.786303442386225,10.9741513401854,33.692667473133,0.685733199119568,15.8001652501991,6.14813743017178
415000,0.0501126126126126,0.268320641157563,0,0.0964657711935714,0.00375945403165386,0.0125281531531532,0.0241164427983928,0.000939863507913464,-0.508164414414414,0.453178404063307,-1.46950723289214,-0.303949764693659,-0.71237906413517,9.35045737096922,28.8396348870757,0.678251028060913,13.4904743173688,5.21044042456964
420000,0.0545139890395154,0.281575841504087,0,0.102747934074257,0.00628004400477338,0.0136284972598789,0.0256869835185644,0.00157001100119335,-0.466397461782521,0.553151121939428,-1.48594604550447,-0.249818367523759,-0.682976556041283,8.38544376117543,26.0420502094637,0.636208653450012,12.1361741268571,4.63471339549372
425000,0.061112800243235,0.300686330975382,0,0.112004556774273,0.0102210437121971,0.0152782000608088,0.0280011391935682,0.00255526092804927,-0.38826391000304,0.671562515401059,-1.44809033540714,-0.163128736505394,-0.613399083500687,7.97275102319744,24.3480920587753,0.651300549507141,11.4513067156754,4.49419533071952
430000,0.0670457946722538,0.317184523841417,0,0.120181878883881,0.0139097104606263,0.0167614486680635,0.0300454697209703,0.00347742761515657,-0.350194552529183,0.75372773785897,-1.45411684291734,-0.115692250626591,-0.584696854431774,6.94766482308538,21.0449854650391,0.688624382019043,9.94230871240723,3.95302093376353
435000,0.0882079851439183,0.372938439523824,0,0.148692267013416,0.0277237032744205,0.0220519962859796,0.037173066753354,0.00693092581860513,-0.300216651191582,0.845348204456778,-1.44578150683994,-0.0568683666544572,-0.543564935728706,6.1099084876005,18.2356292842559,0.719914674758911,8.68573240546342,3.53408456973758
440000,0.0936890045543266,0.38513197737557,0,0.155599202939654,0.0317788061689988,0.0234222511385817,0.0388998007349136,0.00794470154224969,-0.219583604424203,0.979285190283026,-1.41845239913143,0.0350878470773144,-0.47425505592572,5.40094844181583,15.9122382114879,0.760318517684937,7.63382449515338,3.16807238847827
445000,0.110160793705098,0.423304435821402,0,0.17668078840202,0.0436407990081749,0.0275401984262744,0.044170197100505,0.0109101997520437,-0.106397536777284,1.17634080268366,-1.38913587623823,0.166090025038804,-0.378885098593371,4.83827497603915,14.0564293725805,0.764078140258789,6.79645486252588,2.88009508955243
450000,0.143160878809355,0.494470276839975,0,0.2177882898468,0.0685334677719104,0.0357902197023388,0.0544470724616999,0.0171333669429776,-0.0145287030474841,1.33167584556242,-1.36073325165739,0.271440760772077,-0.300498166867045,4.43375286333194,12.6882373507397,0.766283869743347,6.18722376447277,2.68028196219111
455000,0.158798283261803,0.524351537218417,0,0.23645146615991,0.0811451003636954,0.0396995708154506,0.0591128665399774,0.0202862750909239,0.0701001430615165,1.46087737675506,-1.32067709063203,0.365538024490815,-0.225337738367782,4.15097484184437,11.5919060109727,0.776463508605957,5.73162549330083,2.57032419038791
460000,0.173701905117669,0.553610543198716,0,0.254404551416585,0.0929992588187533,0.0434254762794173,0.0636011378541462,0.0232498147046883,0.144191258871872,1.56188087996745,-1.27349836222371,0.445346043429607,-0.156963525685864,3.62024676753017,9.73572292684048,0.831580102443695,4.9193357061949,2.32115782886543
465000,0.197051978277735,0.594901062826652,0,0.281565650072292,0.112538306483178,0.0492629945694337,0.0703914125180729,0.0281345766207945,0.287432117920869,1.72045535832423,-1.14559112248249,0.591844168914367,-0.0169799330726295,3.25172042333405,8.48371784142479,0.924600124359131,4.3631351024047,2.14030574426339
470000,0.196591853699086,0.594095526298305,0,0.281032150856665,0.112151556541506,0.0491479634247714,0.0702580377141662,0.0280378891353766,0.420199501246883,1.89629852156058,-1.05589951906681,0.733761987586398,0.106637014907367,2.92243791359817,7.21568430106021,1.00238871574402,3.83443703641762,2.01043879077872
475000,0.249250535331906,0.68192232706848,0,0.341161471467519,0.157339599196293,0.0623126338329764,0.0852903678668797,0.0393348997990732,0.573875802997859,2.10490399053937,-0.95715238454365,0.899106697764914,0.248644908230803,2.74786824067093,6.48472419648569,1.10901618003845,3.54167531490697,1.95406116643489
480000,0.300900900900901,0.759653936851378,0,0.39835218336152,0.203449618440282,0.0752252252252252,0.0995880458403799,0.0508624046100705,0.728828828828829,2.32008974115648,-0.862432083498823,1.06685474796961,0.390802909688048,2.5532376990125,5.72006653087341,1.1179723739624,3.22595593042149,1.88051946760351
485000,0.365301204819277,0.846931796037081,0,0.467612285309887,0.262990124328667,0.0913253012048193,0.116903071327472,0.0657475310821667,0.973975903614458,2.56871694431132,-0.620765137082408,1.31274109409762,0.635210713131298,2.38767247544714,4.973766910919,1.13940608501434,2.9370273560723,1.83831759482198
