time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
375000,0,0,0,0,0,0,0,0,0.490196078431373,1,-0.0705177179556838,0.728416969713625,0.25197518714912,0.511184102179957,0.539129301643149,0.483238902716766,0.52305670165241,0.499311502707505
380000,0,0,0,0,0,0,0,0,0.503685503685504,1.08615618783432,-0.0787851804633104,0.75114987217044,0.256221135200568,0.51759106294236,0.546722424774299,0.488459701110421,0.529967606955698,0.505214518929022
385000,0,0,0,0,0,0,0,0,0.539641943734015,1.12828564745344,-0.0490017599854076,0.789728937582352,0.289554949885679,0.525839161918596,0.555365560434404,0.496312763402789,0.538383538418894,0.513294785418298
390000,0,0,0,0,0,0,0,0,0.502415458937198,1,-0.070368373325343,0.745764340154055,0.259066577720341,0.532622049612124,0.562681402977113,0.502562696247134,0.545392853534046,0.519851245690201
395000,0.00242718446601942,0.0516936483742341,0,0.0233581853048829,0,0.000606796116504854,0.00583954632622073,0,0.514563106796117,1.07461311620552,-0.0454869026132868,0.752501986245493,0.27662422734674,0.538648545091013,0.561012426166919,0.516284664015108,0.548149905173038,0.529147185008989
400000,0,0,0,0,0,0,0,0,0.52970297029703,1,-0.030878888788307,0.767867807631954,0.291538132962106,0.547715723957166,0.573074869454214,0.522356578460117,0.55848963086188,0.536941817052451
405000,0,0,0,0,0,0,0,0,0.56390977443609,1,0.0145375864941452,0.797312150301426,0.330507398570754,0.553987118758653,0.581302734999651,0.526671502517656,0.565592237963465,0.542381999553841
410000,0,0,0,0,0,0,0,0,0.567088607594937,1.12575851071903,0.0084187044708417,0.804441144864989,0.329736070324884,0.556449148247514,0.581079521648542,0.531818774846486,0.566913434202335,0.545984862292692
415000,0,0,0,0,0,0,0,0,0.484633569739953,1.05159545358486,-0.0823283141049507,0.725508979196376,0.243758160283529,0.564537505731515,0.587771538212165,0.541303473250865,0.574408552174968,0.554666459288062
420000,0,0,0,0,0,0,0,0,0.484633569739953,1,-0.056670188583981,0.714608049756755,0.25465908972315,0.568532621325049,0.591102129171255,0.545963113478842,0.578121342539987,0.55894390011011
